지점날짜,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),일강수량(mm),최대 순간 풍속(m/s),최대 순간풍속 시각(hhmi),평균 풍속(m/s),최대 순간 풍속 풍향(deg),지점명,사고발생,사고위험
40020170830,20.4,17.8,450.0,23.6,1714.0,0.0,4.8,1506.0,1.2,272.8,400201708,0.0,0
40020170831,22.8,17.5,548.0,28.1,1455.0,0.0,5.1,1727.0,1.2,75.9,400201708,1.0,1
40020170901,23.6,18.7,543.0,29.4,1444.0,0.0,4.9,820.0,1.5,67.5,400201709,3.0,1
40020170902,24.0,19.1,543.0,29.2,1511.0,0.0,4.5,1844.0,1.4,258.8,400201709,0.0,0
40020170903,24.5,19.5,606.0,29.3,1610.0,0.0,4.5,1824.0,1.3,236.3,400201709,1.0,0
40020170904,24.8,19.9,545.0,30.5,1420.0,0.0,5.0,1514.0,1.3,171.6,400201709,0.0,0
40020170905,22.0,20.4,617.0,23.9,1547.0,0.0,4.6,1652.0,1.3,163.1,400201709,0.0,0
40020170906,21.3,20.0,452.0,24.5,1321.0,2.0,4.1,1317.0,0.9,258.8,400201709,1.0,0
40020170907,22.8,18.9,459.0,27.4,1421.0,0.0,5.9,1812.0,1.4,255.9,400201709,1.0,0
40020170908,24.9,20.9,514.0,29.8,1556.0,0.0,5.3,1354.0,1.4,300.9,400201709,2.0,1
40020170909,24.6,20.1,650.0,28.9,1351.0,0.0,5.9,1450.0,1.2,239.1,400201709,0.0,0
40020170910,23.2,20.4,644.0,26.4,1449.0,0.0,5.0,1725.0,1.0,157.5,400201709,1.0,0
40020170911,21.6,18.6,905.0,25.1,1700.0,18.5,6.1,1121.0,1.3,70.3,400201709,0.0,0
40020170912,23.2,18.3,618.0,28.4,1406.0,0.0,8.2,1645.0,1.5,292.5,400201709,0.0,0
40020170913,22.5,17.2,619.0,27.3,1526.0,0.0,6.0,1433.0,1.4,258.8,400201709,2.0,1
40020170914,22.4,16.5,605.0,28.9,1616.0,0.0,5.1,857.0,1.3,81.6,400201709,1.0,0
40020170915,22.8,19.2,502.0,27.5,1547.0,0.0,6.0,1108.0,2.0,73.1,400201709,0.0,0
40020170916,21.9,17.9,621.0,26.4,1431.0,0.0,6.9,959.0,2.3,36.6,400201709,4.0,1
40020170917,23.0,19.4,558.0,28.2,1526.0,0.0,6.0,1116.0,1.8,149.1,400201709,1.0,0
40020170918,22.4,18.1,639.0,27.3,1415.0,0.0,6.3,1709.0,1.7,239.1,400201709,0.0,0
40020170919,23.2,20.0,341.0,27.1,1518.0,4.0,9.1,2029.0,2.1,286.9,400201709,1.0,0
40020170920,20.5,17.2,624.0,24.3,1616.0,0.0,6.8,1209.0,1.9,298.1,400201709,0.0,0
40020170921,20.1,15.0,649.0,25.7,1635.0,0.0,4.7,1406.0,1.6,84.4,400201709,0.0,0
40020170922,21.0,16.0,645.0,26.5,1401.0,0.0,6.0,1705.0,1.6,233.4,400201709,3.0,1
40020170923,22.1,18.6,309.0,26.9,1519.0,0.0,6.1,1648.0,1.3,306.6,400201709,2.0,1
40020170924,22.7,18.9,547.0,27.9,1431.0,0.0,6.4,2054.0,1.5,78.8,400201709,3.0,1
40020170925,23.4,18.5,624.0,28.4,1442.0,0.0,4.3,1316.0,1.1,87.2,400201709,0.0,0
40020170926,24.5,19.5,630.0,30.2,1509.0,0.0,3.8,1424.0,1.2,64.7,400201709,2.0,1
40020170927,22.9,20.9,2351.0,26.8,1511.0,0.0,5.6,1901.0,1.2,81.6,400201709,0.0,0
40020170928,20.0,16.0,2335.0,24.5,1343.0,0.0,9.7,1738.0,2.2,292.5,400201709,0.0,0
40020170929,17.9,14.1,621.0,22.1,1337.0,0.0,7.4,1505.0,1.9,250.3,400201709,2.0,1
40020170930,20.1,15.7,548.0,24.9,1541.0,0.0,5.2,202.0,1.3,191.3,400201709,2.0,1
40020171001,17.9,15.1,2220.0,21.2,1205.0,10.0,5.2,2028.0,1.2,81.6,400201710,0.0,0
40020171002,21.6,15.2,1.0,27.7,1544.0,4.5,5.1,141.0,1.3,78.8,400201710,1.0,0
40020171003,18.2,15.3,727.0,22.2,1434.0,0.0,5.6,1829.0,1.6,275.6,400201710,0.0,0
40020171004,17.3,12.9,706.0,22.4,1607.0,0.0,4.8,1211.0,1.2,67.5,400201710,0.0,0
40020171005,18.4,14.5,640.0,21.9,1305.0,0.0,4.9,1143.0,1.2,70.3,400201710,1.0,0
40020171006,18.1,16.5,541.0,21.5,1205.0,0.5,6.0,1211.0,1.4,143.4,400201710,0.0,0
40020171007,21.3,16.9,1.0,26.1,1519.0,0.0,3.6,1439.0,0.9,61.9,400201710,1.0,0
40020171008,22.9,20.0,641.0,26.7,1458.0,0.0,6.5,1103.0,1.0,264.4,400201710,2.0,1
40020171009,22.5,20.1,530.0,26.9,1546.0,0.0,5.3,1423.0,1.3,312.2,400201710,2.0,1
40020171010,21.6,19.2,556.0,24.9,1349.0,0.0,5.0,2226.0,1.0,236.3,400201710,3.0,1
40020171011,16.1,13.2,2356.0,21.8,41.0,22.5,7.0,203.0,1.9,272.8,400201710,0.0,0
40020171012,12.7,11.2,2358.0,14.7,1419.0,0.0,5.4,1430.0,1.3,323.4,400201710,3.0,1
40020171013,13.7,8.7,640.0,18.3,1604.0,0.0,6.2,1708.0,1.4,306.6,400201710,1.0,0
40020171014,14.9,9.9,724.0,19.9,1513.0,0.0,5.4,1405.0,1.2,56.3,400201710,0.0,0
40020171015,15.8,11.1,613.0,20.7,1454.0,0.0,4.5,1236.0,1.2,73.1,400201710,1.0,0
40020171016,17.1,14.3,725.0,21.3,1449.0,0.0,4.8,1617.0,1.0,272.8,400201710,0.0,0
40020171017,16.5,11.2,712.0,22.1,1551.0,0.0,5.2,344.0,1.1,81.6,400201710,1.0,0
40020171018,16.5,15.2,25.0,18.4,1514.0,0.0,5.6,44.0,1.2,45.0,400201710,1.0,0
40020171019,16.8,12.9,657.0,21.0,1401.0,0.0,4.7,1416.0,1.2,163.1,400201710,2.0,1
40020171020,17.0,12.2,649.0,22.8,1547.0,0.0,4.4,1333.0,1.2,84.4,400201710,2.0,1
40020171021,17.5,12.1,640.0,24.1,1510.0,0.0,4.9,1210.0,1.0,59.1,400201710,0.0,0
40020171022,16.3,12.8,718.0,21.0,1219.0,0.0,10.1,1717.0,2.3,39.4,400201710,0.0,0
40020171023,14.2,10.6,525.0,18.3,1630.0,0.0,5.7,105.0,1.2,64.7,400201710,2.0,1
40020171024,14.5,10.7,657.0,19.2,1352.0,0.0,4.6,2125.0,1.4,250.3,400201710,0.0,0
40020171025,14.8,10.5,602.0,19.4,1529.0,0.0,6.1,1309.0,1.5,230.6,400201710,1.0,0
40020171026,14.9,11.1,630.0,18.2,1233.0,0.0,4.8,1842.0,1.1,292.5,400201710,2.0,1
40020171027,17.1,13.4,712.0,22.6,1423.0,0.0,3.2,1142.0,0.9,73.1,400201710,2.0,1
40020171028,17.3,11.8,646.0,24.0,1447.0,0.0,4.1,2032.0,1.3,309.4,400201710,3.0,1
40020171029,12.5,7.4,2356.0,17.5,1247.0,0.0,9.8,1446.0,2.2,255.9,400201710,0.0,0
40020171030,8.7,5.3,631.0,12.1,1529.0,0.0,7.1,1437.0,1.8,247.5,400201710,0.0,0
40020171031,10.5,4.3,730.0,16.0,1422.0,0.0,6.0,1339.0,1.5,244.7,400201710,1.0,0
40020171101,14.4,11.1,207.0,18.5,1421.0,0.0,6.4,1347.0,1.8,222.2,400201711,1.0,0
40020171102,15.6,14.1,34.0,18.1,1321.0,0.0,5.8,1453.0,1.4,264.4,400201711,1.0,0
40020171103,12.5,7.3,2356.0,16.6,1415.0,3.0,8.6,1622.0,2.4,289.7,400201711,3.0,1
40020171104,8.7,5.8,304.0,12.4,1444.0,0.0,7.1,40.0,1.8,267.2,400201711,2.0,1
40020171105,9.0,4.1,721.0,14.5,1522.0,0.0,5.2,1725.0,1.3,281.3,400201711,0.0,0
40020171106,12.0,8.7,323.0,15.7,1452.0,0.0,4.9,1715.0,1.2,261.6,400201711,1.0,0
40020171107,14.5,10.1,305.0,18.5,1643.0,0.0,4.3,729.0,0.9,137.8,400201711,1.0,0
40020171108,13.8,8.5,2342.0,17.6,1259.0,0.0,7.9,1314.0,2.1,284.1,400201711,0.0,0
40020171109,10.7,5.8,619.0,15.8,1615.0,0.0,3.5,126.0,1.0,59.1,400201711,0.0,0
40020171110,10.8,6.2,2359.0,16.6,1325.0,7.5,12.1,1707.0,2.2,278.4,400201711,0.0,0
40020171111,7.1,4.7,704.0,10.0,1549.0,0.0,7.2,443.0,2.0,270.0,400201711,2.0,1
40020171112,6.5,2.2,809.0,10.7,1505.0,0.0,4.9,1519.0,1.3,261.6,400201711,1.0,0
40020171113,8.7,4.1,306.0,12.1,2236.0,1.0,6.8,1916.0,1.5,194.1,400201711,0.0,0
40020171114,8.7,5.5,2246.0,11.8,1.0,0.0,8.8,1225.0,2.0,292.5,400201711,1.0,0
40020171115,4.3,0.3,2331.0,7.0,1258.0,0.0,9.6,1336.0,2.1,348.8,400201711,0.0,0
40020171116,2.6,-0.7,638.0,6.3,1514.0,0.0,5.9,1315.0,1.4,213.8,400201711,1.0,0
40020171117,3.6,0.2,411.0,6.7,1626.0,0.0,6.2,2227.0,1.4,289.7,400201711,5.0,1
40020171118,-1.2,-3.5,2249.0,3.4,1.0,0.0,8.4,338.0,2.4,289.7,400201711,3.0,1
40020171119,-0.3,-4.4,726.0,3.2,1422.0,0.0,7.9,1344.0,1.9,272.8,400201711,2.0,1
40020171120,0.8,-1.7,714.0,4.3,1137.0,0.0,5.5,1326.0,1.2,289.7,400201711,0.0,0
40020171121,2.3,-2.4,750.0,7.6,1516.0,0.0,4.5,1419.0,1.2,250.3,400201711,0.0,0
40020171122,5.0,2.3,120.0,11.1,1352.0,0.0,8.8,1645.0,1.8,303.8,400201711,2.0,1
40020171123,2.2,-0.5,2359.0,4.9,1309.0,0.0,8.3,1150.0,1.7,306.6,400201711,0.0,0
40020171124,0.8,-0.6,2.0,3.8,1324.0,0.5,8.2,1343.0,1.5,233.4,400201711,2.0,1
40020171125,3.8,-1.5,326.0,8.0,2258.0,31.5,10.5,1812.0,1.3,202.5,400201711,3.0,1
40020171126,4.5,1.8,845.0,7.8,1452.0,0.0,5.9,1546.0,1.2,303.8,400201711,0.0,0
40020171127,3.4,-1.0,715.0,9.0,1515.0,0.0,3.8,1821.0,1.1,284.1,400201711,0.0,0
40020171128,7.0,2.3,547.0,11.2,1314.0,0.0,4.1,1231.0,1.0,196.9,400201711,0.0,0
40020171129,3.9,-0.7,2350.0,8.5,59.0,0.0,6.7,1851.0,2.3,298.1,400201711,0.0,0
40020171130,-1.3,-3.9,2346.0,2.8,1228.0,0.0,8.2,1510.0,2.6,286.9,400201711,0.0,0
40020171201,-1.1,-5.0,623.0,3.1,1358.0,0.0,6.2,1519.0,1.5,278.4,400201712,0.0,0
40020171202,2.5,-2.9,754.0,7.2,1513.0,0.0,5.1,1753.0,1.3,236.3,400201712,3.0,1
40020171203,5.1,3.1,836.0,7.5,1454.0,1.5,5.2,506.0,1.2,216.6,400201712,0.0,0
40020171204,-0.3,-4.9,2340.0,5.0,249.0,0.0,10.5,1612.0,2.4,281.3,400201712,2.0,1
40020171205,-3.4,-6.5,714.0,-0.7,1545.0,0.0,7.8,424.0,2.1,295.3,400201712,0.0,0
40020171206,0.6,-3.5,107.0,5.4,1430.0,1.5,5.7,1351.0,1.4,239.1,400201712,0.0,0
40020171207,1.8,-2.3,2353.0,5.6,1340.0,0.0,7.0,2057.0,1.5,267.2,400201712,1.0,0
40020171208,-2.7,-5.4,832.0,-0.1,1455.0,0.0,6.9,1312.0,1.9,292.5,400201712,0.0,0
40020171209,0.3,-3.6,510.0,5.1,1431.0,0.0,4.0,1440.0,1.3,146.3,400201712,0.0,0
40020171210,1.7,-1.5,2359.0,8.5,1442.0,6.5,12.1,1503.0,2.0,258.8,400201712,1.0,0
40020171211,-6.0,-9.9,0.0,-1.6,1.0,0.0,10.0,1333.0,3.1,300.9,400201712,2.0,1
40020171212,-8.3,-11.3,743.0,-5.5,1510.0,0.0,7.3,632.0,2.0,315.0,400201712,1.0,0
40020171213,-7.2,-10.0,812.0,-4.1,1420.0,0.0,6.1,1338.0,1.7,213.8,400201712,3.0,1
40020171214,-5.4,-10.0,746.0,-1.4,1548.0,0.0,5.0,1307.0,1.3,81.6,400201712,2.0,1
40020171215,-2.3,-6.4,627.0,1.5,1957.0,0.0,6.3,2338.0,1.3,295.3,400201712,1.0,0
40020171216,-4.7,-6.9,2356.0,-1.5,1.0,0.0,8.2,1419.0,2.4,303.8,400201712,2.0,1
40020171217,-5.6,-9.2,754.0,-2.4,1435.0,0.0,7.5,2.0,1.7,315.0,400201712,0.0,0
40020171218,-1.4,-5.0,254.0,3.7,2009.0,3.0,5.8,2059.0,1.2,275.6,400201712,1.0,0
40020171219,-3.1,-4.6,826.0,-0.4,1.0,0.0,6.7,800.0,1.9,284.1,400201712,1.0,0
40020171220,-2.9,-7.9,648.0,0.9,1438.0,0.0,5.5,1222.0,1.4,126.6,400201712,0.0,0
40020171221,0.4,-2.9,550.0,3.9,1545.0,0.0,4.8,1340.0,1.2,281.3,400201712,2.0,1
40020171222,3.5,-1.1,224.0,7.2,1604.0,0.0,5.3,1524.0,1.3,188.4,400201712,3.0,1
40020171223,6.5,4.9,532.0,8.8,1457.0,0.0,5.3,44.0,1.1,199.7,400201712,1.0,0
40020171224,3.2,0.4,2358.0,6.1,3.0,19.0,8.6,1844.0,1.7,295.3,400201712,0.0,0
40020171225,-1.4,-3.9,819.0,0.7,1552.0,0.0,7.8,8.0,2.3,289.7,400201712,2.0,1
40020171226,-2.8,-6.8,2347.0,0.2,1.0,0.0,10.2,1339.0,2.6,244.7,400201712,4.0,1
40020171227,-5.8,-8.7,738.0,-3.1,1554.0,0.0,7.5,111.0,2.0,272.8,400201712,3.0,1
40020171228,-1.5,-5.3,552.0,1.2,2139.0,0.0,4.2,1448.0,1.2,300.9,400201712,2.0,1
40020171229,2.8,1.0,2.0,6.1,1527.0,0.0,5.4,1218.0,1.1,345.9,400201712,1.0,0
40020171230,1.9,-0.5,431.0,4.5,1652.0,1.0,4.3,2342.0,1.1,284.1,400201712,1.0,0
40020171231,1.0,-0.8,2347.0,3.9,1337.0,1.0,8.3,1607.0,2.2,289.7,400201712,0.0,0
40120170101,3.6,-1.8,612.0,8.6,1337.0,0.0,3.5,1405.0,1.0,104.1,401201701,1.0,1
40120170102,6.6,3.9,2354.0,10.1,1359.0,0.0,5.1,1442.0,1.5,343.1,401201701,0.0,0
40120170103,3.3,-0.8,800.0,8.3,1345.0,0.0,4.8,1310.0,1.3,298.1,401201701,0.0,0
40120170104,5.1,1.6,1.0,9.5,1357.0,0.0,5.4,1402.0,1.3,320.6,401201701,0.0,0
40120170105,5.2,0.0,309.0,8.4,1456.0,0.0,4.2,2216.0,1.2,101.3,401201701,0.0,0
40120170106,6.8,3.0,0.0,11.3,1503.0,0.0,4.6,948.0,1.3,120.9,401201701,0.0,0
40120170107,5.6,0.6,618.0,10.8,1519.0,0.0,3.2,1320.0,1.1,278.4,401201701,1.0,1
40120170108,7.6,3.3,449.0,12.2,1327.0,0.0,6.1,2042.0,1.5,300.9,401201701,0.0,0
40120170109,3.3,-0.9,2358.0,5.8,1.0,0.0,6.9,909.0,2.7,320.6,401201701,0.0,0
40120170110,-1.7,-5.4,2359.0,2.0,1448.0,0.0,8.5,1419.0,2.8,2.8,401201701,0.0,0
40120170111,-1.8,-6.4,811.0,2.1,1416.0,0.0,7.8,1.0,1.9,326.3,401201701,2.0,1
40120170112,-0.5,-4.0,2354.0,2.3,1439.0,0.0,8.3,1249.0,2.6,312.2,401201701,0.0,0
40120170113,-4.4,-6.4,2344.0,-0.8,1607.0,0.0,9.1,1928.0,2.4,340.3,401201701,1.0,1
40120170114,-6.7,-8.7,829.0,-4.6,1438.0,0.0,9.9,1449.0,3.4,340.3,401201701,2.0,1
40120170115,-4.7,-9.6,813.0,-1.0,1631.0,0.0,5.9,1503.0,1.8,326.3,401201701,1.0,1
40120170116,-2.8,-8.8,555.0,3.2,1519.0,0.0,3.3,1605.0,1.0,334.7,401201701,0.0,0
40120170117,-0.9,-7.0,413.0,4.5,1429.0,0.0,3.6,1351.0,1.1,303.8,401201701,0.0,0
40120170118,1.1,-2.9,736.0,4.2,1735.0,0.0,4.4,153.0,1.1,340.3,401201701,0.0,0
40120170119,0.0,-3.9,447.0,6.1,1517.0,0.0,5.7,1656.0,1.3,326.3,401201701,0.0,0
40120170120,-3.0,-5.3,2346.0,0.3,16.0,3.0,9.0,1046.0,2.7,315.0,401201701,2.0,1
40120170121,-4.2,-9.7,448.0,-0.1,1310.0,0.0,6.7,0.0,1.2,312.2,401201701,0.0,0
40120170122,-6.5,-8.5,2333.0,-1.6,1.0,1.0,9.1,248.0,3.4,326.3,401201701,0.0,0
40120170123,-6.9,-9.7,738.0,-3.9,1447.0,0.0,6.4,636.0,2.3,312.2,401201701,1.0,1
40120170124,-5.5,-10.6,417.0,-1.2,1524.0,0.0,5.5,1219.0,1.5,329.1,401201701,0.0,0
40120170125,-4.4,-10.3,604.0,1.0,1612.0,0.0,5.1,1419.0,1.4,317.8,401201701,0.0,0
40120170126,-0.4,-8.0,348.0,4.3,2354.0,0.0,6.1,2221.0,1.6,146.3,401201701,0.0,0
40120170127,-1.1,-3.4,2347.0,4.7,110.0,6.5,7.3,334.0,2.5,306.6,401201701,1.0,1
40120170128,-0.5,-7.2,501.0,4.6,1622.0,0.0,4.3,48.0,1.0,315.0,401201701,1.0,1
40120170129,1.6,0.4,2319.0,3.9,1117.0,5.0,4.6,2307.0,1.0,303.8,401201701,0.0,0
40120170130,-3.5,-5.8,0.0,0.6,111.0,0.0,0.0,0.0,0.0,0.0,401201701,0.0,0
40120170131,-4.3,-9.5,357.0,0.7,1341.0,0.0,5.0,1535.0,1.4,320.6,401201701,1.0,1
40120170201,-2.8,-6.2,319.0,1.1,1343.0,0.0,7.0,1236.0,2.4,315.0,401201702,2.0,1
40120170202,-0.8,-6.5,809.0,4.0,1626.0,0.0,6.1,1501.0,1.6,317.8,401201702,0.0,0
40120170203,2.7,-1.1,813.0,7.3,1341.0,0.0,4.8,1429.0,1.1,315.0,401201702,2.0,1
40120170204,1.8,-2.7,538.0,4.5,1545.0,0.0,2.8,731.0,1.0,160.3,401201702,0.0,0
40120170205,2.6,-0.2,2343.0,4.2,956.0,0.5,7.1,1809.0,1.4,306.6,401201702,1.0,1
40120170206,-0.3,-2.5,813.0,2.8,1645.0,0.0,7.4,619.0,2.6,343.1,401201702,0.0,0
40120170207,-0.6,-5.1,615.0,3.7,1549.0,0.0,4.4,1635.0,1.2,298.1,401201702,1.0,1
40120170208,-0.6,-4.1,436.0,3.0,1322.0,0.0,6.9,2212.0,1.6,340.3,401201702,0.0,0
40120170209,-3.6,-4.9,742.0,-0.6,1345.0,0.0,9.1,640.0,3.2,306.6,401201702,0.0,0
40120170210,-4.9,-7.4,822.0,-1.7,1524.0,0.0,9.5,2012.0,3.2,298.1,401201702,1.0,1
40120170211,-3.0,-6.7,541.0,1.0,1635.0,0.0,7.0,140.0,2.3,306.6,401201702,0.0,0
40120170212,-1.6,-7.0,625.0,4.6,1523.0,0.0,5.4,1611.0,1.4,306.6,401201702,1.0,1
40120170213,0.6,-6.1,443.0,6.1,1454.0,0.0,4.2,1733.0,1.2,191.3,401201702,1.0,1
40120170214,1.5,-2.6,545.0,6.7,1356.0,0.0,5.5,1727.0,1.5,306.6,401201702,1.0,1
40120170215,2.3,-4.1,537.0,9.2,1523.0,0.0,4.6,1403.0,1.2,154.7,401201702,1.0,1
40120170216,7.0,-2.1,730.0,12.9,1339.0,0.0,5.2,1328.0,1.5,163.1,401201702,0.0,0
40120170217,2.0,-3.4,2335.0,10.6,1.0,3.5,7.9,537.0,3.0,298.1,401201702,0.0,0
40120170218,-1.0,-5.4,539.0,4.0,1551.0,0.0,8.0,1426.0,2.0,312.2,401201702,2.0,1
40120170219,3.4,-3.2,451.0,7.7,1709.0,2.5,6.7,1849.0,1.9,154.7,401201702,1.0,1
40120170220,-0.1,-2.8,2349.0,6.5,200.0,0.0,9.5,1015.0,3.4,309.4,401201702,0.0,0
40120170221,0.9,-6.2,540.0,7.1,1602.0,0.0,4.0,2.0,1.2,11.3,401201702,0.0,0
40120170222,2.7,0.3,2357.0,4.7,827.0,5.5,7.5,2247.0,1.7,334.7,401201702,0.0,0
40120170223,-0.1,-2.3,2351.0,2.9,1358.0,0.0,8.6,1332.0,3.3,317.8,401201702,0.0,0
40120170224,0.8,-4.4,502.0,4.4,1332.0,0.0,7.1,1540.0,1.6,320.6,401201702,0.0,0
40120170225,3.4,-2.7,705.0,9.0,1448.0,0.0,5.6,1215.0,1.5,312.2,401201702,0.0,0
40120170226,4.2,-1.6,710.0,10.3,1509.0,0.0,6.0,1757.0,1.4,303.8,401201702,0.0,0
40120170227,4.4,-1.9,419.0,10.1,1354.0,0.0,5.8,1411.0,1.4,315.0,401201702,0.0,0
40120170228,5.9,-1.7,518.0,13.2,1452.0,0.0,5.6,1133.0,1.4,129.4,401201702,0.0,0
40120170301,5.9,2.7,2238.0,12.6,1327.0,7.0,5.3,1508.0,1.2,146.3,401201703,0.0,0
40120170302,2.9,0.3,2355.0,6.9,1549.0,1.0,6.9,954.0,2.5,357.2,401201703,0.0,0
40120170303,4.1,-2.6,606.0,11.0,1454.0,0.0,5.4,1329.0,1.5,16.9,401201703,1.0,1
40120170304,5.5,-0.9,502.0,12.0,1352.0,0.0,5.2,1516.0,1.3,340.3,401201703,0.0,0
40120170305,5.6,0.2,451.0,11.5,1349.0,1.0,5.6,1505.0,1.6,298.1,401201703,0.0,0
40120170306,1.5,-0.9,705.0,5.1,2.0,0.0,10.6,1310.0,3.5,306.6,401201703,0.0,0
40120170307,-0.3,-2.4,705.0,3.0,1516.0,0.0,8.6,1004.0,2.9,300.9,401201703,0.0,0
40120170308,1.4,-4.7,526.0,6.7,1448.0,0.0,7.5,1430.0,1.9,312.2,401201703,0.0,0
40120170309,4.3,-2.7,553.0,11.0,1427.0,0.0,6.6,1158.0,1.9,337.5,401201703,0.0,0
40120170310,5.7,-0.3,524.0,12.0,1453.0,0.0,5.2,1322.0,1.4,323.4,401201703,2.0,1
40120170311,7.6,-1.0,634.0,16.2,1410.0,0.0,5.7,1610.0,1.2,340.3,401201703,0.0,0
40120170312,8.6,3.5,351.0,14.6,1409.0,0.0,6.4,1425.0,1.3,315.0,401201703,0.0,0
40120170313,7.6,3.8,559.0,12.4,1523.0,0.0,6.4,1751.0,2.0,320.6,401201703,0.0,0
40120170314,7.0,3.4,534.0,11.2,1441.0,0.0,7.5,1852.0,2.5,309.4,401201703,1.0,1
40120170315,6.6,0.5,615.0,12.6,1536.0,0.0,6.2,1642.0,1.4,329.1,401201703,2.0,1
40120170316,6.2,0.0,633.0,12.8,1628.0,0.0,5.5,1435.0,1.4,312.2,401201703,1.0,1
40120170317,7.9,0.3,618.0,15.6,1604.0,0.0,5.3,2008.0,1.4,334.7,401201703,0.0,0
40120170318,10.0,5.9,120.0,16.1,1413.0,0.0,6.7,1549.0,1.5,312.2,401201703,0.0,0
40120170319,10.6,1.7,534.0,18.7,1522.0,0.0,4.2,1708.0,1.2,300.9,401201703,2.0,1
40120170320,10.5,5.2,438.0,16.5,1554.0,0.0,3.9,2009.0,1.1,340.3,401201703,0.0,0
40120170321,8.3,4.7,454.0,13.0,1654.0,0.0,8.1,1932.0,2.3,326.3,401201703,0.0,0
40120170322,8.5,1.6,604.0,13.8,1440.0,0.0,6.1,1448.0,1.6,315.0,401201703,1.0,1
40120170323,9.7,4.7,446.0,14.9,1431.0,0.0,6.4,1458.0,1.6,298.1,401201703,0.0,0
40120170324,9.3,2.8,438.0,14.7,1424.0,0.0,4.6,1813.0,1.4,317.8,401201703,0.0,0
40120170325,8.6,5.3,2357.0,13.3,1455.0,0.0,5.0,1636.0,1.4,230.6,401201703,1.0,1
40120170326,7.8,4.4,638.0,12.1,1316.0,0.0,5.3,1540.0,1.4,208.1,401201703,1.0,1
40120170327,7.3,4.7,2354.0,11.0,1239.0,0.5,8.8,1515.0,1.5,292.5,401201703,0.0,0
40120170328,7.8,1.8,507.0,13.8,1529.0,0.0,5.0,1358.0,1.4,334.7,401201703,0.0,0
40120170329,9.4,4.8,533.0,14.8,1451.0,0.0,5.9,1727.0,1.5,303.8,401201703,2.0,1
40120170330,11.0,3.0,410.0,17.4,1519.0,0.0,5.8,1554.0,1.5,317.8,401201703,1.0,1
40120170331,9.5,7.0,2316.0,13.7,1057.0,2.0,6.6,1302.0,1.3,312.2,401201703,1.0,1
40120170401,9.3,5.5,2350.0,14.8,1505.0,1.0,9.2,1554.0,1.6,326.3,401201704,0.0,0
40120170402,8.8,2.2,503.0,16.0,1344.0,0.0,6.9,1454.0,1.4,340.3,401201704,0.0,0
40120170403,11.8,4.2,631.0,19.7,1424.0,0.0,5.8,1501.0,1.5,326.3,401201704,0.0,0
40120170404,14.6,5.1,507.0,21.9,1324.0,0.0,5.5,1434.0,1.5,351.6,401201704,0.0,0
40120170405,13.0,11.2,1606.0,15.4,1206.0,37.5,5.8,1150.0,1.4,151.9,401201704,1.0,1
40120170406,11.8,10.6,853.0,14.3,1438.0,3.5,5.1,1546.0,1.3,295.3,401201704,0.0,0
40120170407,15.4,10.0,541.0,23.0,1536.0,0.0,4.5,1129.0,1.3,140.6,401201704,0.0,0
40120170408,13.7,9.8,323.0,19.9,1551.0,0.0,5.8,1418.0,1.6,300.9,401201704,0.0,0
40120170409,14.5,10.3,624.0,19.2,1455.0,1.0,6.0,1545.0,1.6,115.3,401201704,0.0,0
40120170410,16.3,11.1,436.0,22.0,1456.0,0.0,7.4,1036.0,2.1,120.9,401201704,0.0,0
40120170411,15.6,12.5,2359.0,20.3,1449.0,0.0,8.4,1944.0,2.1,331.9,401201704,1.0,1
40120170412,11.9,9.1,2352.0,16.9,1352.0,0.0,8.1,1223.0,2.5,351.6,401201704,4.0,1
40120170413,13.3,5.3,507.0,20.6,1459.0,0.0,5.4,2245.0,1.6,154.7,401201704,2.0,1
40120170414,14.0,9.0,443.0,19.8,1019.0,4.0,8.6,1144.0,1.7,191.3,401201704,0.0,0
40120170415,17.0,10.4,538.0,24.7,1428.0,0.0,6.2,1451.0,1.2,315.0,401201704,0.0,0
40120170416,18.6,11.2,437.0,25.0,1409.0,0.0,5.3,1257.0,1.2,323.4,401201704,0.0,0
40120170417,15.2,11.6,2345.0,19.3,820.0,5.0,6.5,1321.0,1.2,320.6,401201704,0.0,0
40120170418,12.2,8.7,436.0,18.7,1142.0,7.0,7.6,1216.0,1.5,165.9,401201704,0.0,0
40120170419,13.3,7.6,238.0,18.8,1311.0,0.0,7.1,924.0,1.6,14.1,401201704,2.0,1
40120170420,13.7,10.1,0.0,18.9,1441.0,0.0,4.7,1550.0,1.2,210.9,401201704,1.0,1
40120170421,13.1,6.4,430.0,19.6,1426.0,0.0,6.6,1652.0,1.5,309.4,401201704,0.0,0
40120170422,14.5,7.1,546.0,22.0,1614.0,0.0,7.5,1647.0,1.5,284.1,401201704,3.0,1
40120170423,14.7,6.9,537.0,22.3,1253.0,0.0,6.4,1630.0,1.4,292.5,401201704,1.0,1
40120170424,15.0,6.3,401.0,22.9,1346.0,0.0,6.5,1311.0,1.5,168.8,401201704,0.0,0
40120170425,16.7,11.8,48.0,22.7,1238.0,0.0,6.8,1142.0,1.6,78.8,401201704,0.0,0
40120170426,16.0,11.7,610.0,20.7,1410.0,0.0,8.0,1523.0,2.2,312.2,401201704,1.0,1
